id_venda;id_cliente;id_produto;valor;data_venda;vendedor;estado;cidade
3766;13766;6;134.39;14/01/2025;Vendedor_13;RJ;Rio de Janeiro
3767;13767;6;278.78;07/01/2025;Vendedor_9;GO;Aparecida de Goiânia
3768;13768;5;185.31;26/02/2025;Vendedor_6;DF;Brasília
3769;13769;6;275.67;05/03/2025;Vendedor_32;RS;Pelotas
3770;13770;5;190.56;21/02/2025;Vendedor_31;BA;Feira de Santana
3771;13771;1;184.27;23/02/2025;Vendedor_22;RJ;Niterói
3772;13772;1;153.67;02/05/2025;Vendedor_31;PR;Curitiba
3773;13773;3;186.86;11/01/2025;Vendedor_25;PR;Londrina
3774;13774;4;141.49;11/04/2025;Vendedor_31;GO;Anápolis
3775;13775;6;204.99;21/08/2025;Vendedor_18;PR;Londrina
3776;13776;3;114.72;11/04/2025;Vendedor_35;MG;Uberlândia
3777;13777;4;258.94;10/07/2025;Vendedor_21;GO;Anápolis
3778;13778;5;119.09;02/05/2025;Vendedor_49;BA;Feira de Santana
3779;13779;4;188.77;02/06/2025;Vendedor_32;RJ;Volta Redonda
3780;13780;4;133.08;13/02/2025;Vendedor_45;RS;Porto Alegre
3781;13781;6;272.78;15/05/2025;Vendedor_2;RS;Pelotas
3782;13782;4;135.48;14/06/2025;Vendedor_22;SP;Campinas
3783;13783;6;270.67;30/08/2025;Vendedor_30;DF;Brasília
3784;13784;2;92.49;10/02/2025;Vendedor_49;DF;Brasília
3785;13785;3;104.79;19/08/2025;Vendedor_42;PE;Olinda
3786;13786;6;88.89;09/04/2025;Vendedor_17;RS;Caxias do Sul
3787;13787;1;114.57;17/06/2025;Vendedor_16;GO;Anápolis
3788;13788;2;197.19;17/05/2025;Vendedor_31;PR;Curitiba
3789;13789;5;209.83;20/02/2025;Vendedor_37;MG;Belo Horizonte
3790;13790;2;106.72;14/03/2025;Vendedor_43;RS;Caxias do Sul
3791;13791;3;120.69;06/03/2025;Vendedor_43;PE;Recife
3792;13792;1;215.14;06/08/2025;Vendedor_10;BA;Vitória da Conquista
3793;13793;6;121.99;05/03/2025;Vendedor_19;GO;Goiânia
3794;13794;6;246.96;19/04/2025;Vendedor_3;RJ;Niterói
3795;13795;6;281.58;22/08/2025;Vendedor_12;RS;Caxias do Sul
3796;13796;4;196.65;23/08/2025;Vendedor_46;RS;Caxias do Sul
3797;13797;6;266.77;08/08/2025;Vendedor_34;GO;Aparecida de Goiânia
3798;13798;5;98.43;17/08/2025;Vendedor_19;GO;Anápolis
3799;13799;5;279.13;29/03/2025;Vendedor_27;PR;Londrina
3800;13800;6;93.5;02/07/2025;Vendedor_23;BA;Vitória da Conquista
3801;13801;4;82.44;28/08/2025;Vendedor_2;GO;Aparecida de Goiânia
3802;13802;1;278.85;13/06/2025;Vendedor_32;RJ;Volta Redonda
3803;13803;1;117.0;06/03/2025;Vendedor_1;MG;Juiz de Fora
3804;13804;3;256.13;28/07/2025;Vendedor_48;SP;São Paulo
3805;13805;6;182.11;24/08/2025;Vendedor_35;CE;Fortaleza
3806;13806;5;164.86;19/08/2025;Vendedor_29;PR;Curitiba
3807;13807;3;291.77;17/03/2025;Vendedor_5;GO;Aparecida de Goiânia
3808;13808;4;244.18;07/02/2025;Vendedor_7;PR;Maringá
3809;13809;6;257.62;17/08/2025;Vendedor_20;BA;Vitória da Conquista
3810;13810;5;140.78;19/08/2025;Vendedor_40;BA;Feira de Santana
3811;13811;4;96.18;09/08/2025;Vendedor_1;GO;Anápolis
3812;13812;4;144.95;22/05/2025;Vendedor_2;SP;Campinas
3813;13813;6;270.76;12/04/2025;Vendedor_50;CE;Fortaleza
3814;13814;2;262.1;09/04/2025;Vendedor_7;BA;Feira de Santana
3815;13815;5;260.66;19/05/2025;Vendedor_17;DF;Brasília
3816;13816;1;184.28;29/07/2025;Vendedor_32;RJ;Volta Redonda
3817;13817;2;141.5;18/05/2025;Vendedor_12;PR;Curitiba
3818;13818;2;113.23;11/07/2025;Vendedor_42;RS;Pelotas
3819;13819;2;102.96;23/04/2025;Vendedor_40;PR;Curitiba
3820;13820;6;169.42;14/03/2025;Vendedor_41;RJ;Niterói
3821;13821;3;230.5;17/05/2025;Vendedor_19;GO;Aparecida de Goiânia
3822;13822;5;282.0;27/06/2025;Vendedor_45;DF;Brasília
3823;13823;3;160.98;03/04/2025;Vendedor_37;BA;Vitória da Conquista
3824;13824;1;270.84;20/05/2025;Vendedor_10;SP;São Paulo
3825;13825;1;265.73;16/06/2025;Vendedor_31;CE;Fortaleza
3826;13826;5;240.36;27/07/2025;Vendedor_7;BA;Feira de Santana
3827;13827;5;213.13;25/02/2025;Vendedor_50;RJ;Volta Redonda
3828;13828;2;91.23;19/05/2025;Vendedor_6;SP;São Paulo
3829;13829;5;186.09;17/04/2025;Vendedor_49;CE;Fortaleza
3830;13830;5;258.56;13/07/2025;Vendedor_39;PR;Londrina
3831;13831;2;274.28;19/06/2025;Vendedor_8;MG;Juiz de Fora
3832;13832;1;175.32;13/02/2025;Vendedor_45;GO;Anápolis
3833;13833;5;205.69;29/07/2025;Vendedor_42;PR;Londrina
3834;13834;3;270.28;14/07/2025;Vendedor_15;DF;Brasília
3835;13835;1;182.93;08/05/2025;Vendedor_43;RJ;Volta Redonda
3836;13836;1;212.35;21/04/2025;Vendedor_3;BA;Vitória da Conquista
3837;13837;6;266.6;06/04/2025;Vendedor_27;CE;Juazeiro do Norte
3838;13838;4;253.95;19/08/2025;Vendedor_33;RS;Pelotas
3839;13839;3;99.22;27/02/2025;Vendedor_41;BA;Salvador
3840;13840;5;97.01;09/02/2025;Vendedor_29;BA;Vitória da Conquista
3841;13841;6;171.35;01/02/2025;Vendedor_23;RS;Pelotas
3842;13842;3;267.48;12/03/2025;Vendedor_40;RS;Porto Alegre
3843;13843;2;282.85;12/06/2025;Vendedor_48;RS;Porto Alegre
3844;13844;6;288.62;14/04/2025;Vendedor_36;PE;Recife
3845;13845;5;297.43;25/07/2025;Vendedor_35;BA;Feira de Santana
3846;13846;1;191.1;09/05/2025;Vendedor_39;CE;Sobral
3847;13847;1;281.85;15/06/2025;Vendedor_46;RS;Porto Alegre
3848;13848;5;239.86;15/04/2025;Vendedor_28;GO;Goiânia
3849;13849;3;177.75;18/04/2025;Vendedor_24;DF;Brasília
3850;13850;5;284.22;15/05/2025;Vendedor_16;PE;Recife
3851;13851;5;169.39;26/08/2025;Vendedor_35;CE;Juazeiro do Norte
3852;13852;5;144.39;08/04/2025;Vendedor_2;PE;Recife
3853;13853;6;230.96;09/05/2025;Vendedor_33;PE;Petrolina
3854;13854;1;107.25;19/03/2025;Vendedor_20;MG;Belo Horizonte
3855;13855;4;287.36;31/08/2025;Vendedor_42;SP;São Paulo
3856;13856;3;249.04;02/04/2025;Vendedor_37;RJ;Niterói
3857;13857;5;203.95;29/05/2025;Vendedor_6;RS;Porto Alegre
3858;13858;4;100.75;27/04/2025;Vendedor_3;BA;Salvador
3859;13859;3;131.55;26/02/2025;Vendedor_26;GO;Anápolis
3860;13860;3;190.74;27/01/2025;Vendedor_32;MG;Uberlândia
3861;13861;5;190.03;04/06/2025;Vendedor_30;BA;Feira de Santana
3862;13862;3;183.81;13/03/2025;Vendedor_22;PR;Maringá
3863;13863;4;153.54;24/07/2025;Vendedor_26;RS;Porto Alegre
3864;13864;2;236.47;22/06/2025;Vendedor_5;PR;Maringá
3865;13865;5;286.82;30/08/2025;Vendedor_40;SP;São Paulo
3866;13866;5;199.52;19/02/2025;Vendedor_24;SP;Campinas
3867;13867;3;261.99;06/02/2025;Vendedor_24;BA;Vitória da Conquista
3868;13868;2;215.69;17/08/2025;Vendedor_26;DF;Brasília
3869;13869;4;86.71;05/03/2025;Vendedor_15;CE;Juazeiro do Norte
3870;13870;1;110.71;19/08/2025;Vendedor_7;RJ;Niterói
3871;13871;2;273.23;04/08/2025;Vendedor_30;BA;Feira de Santana
3872;13872;3;184.6;18/03/2025;Vendedor_20;BA;Feira de Santana
3873;13873;4;250.46;22/06/2025;Vendedor_7;DF;Brasília
3874;13874;3;263.61;04/03/2025;Vendedor_37;PE;Petrolina
3875;13875;5;199.46;25/03/2025;Vendedor_2;CE;Juazeiro do Norte
3876;13876;3;80.35;25/04/2025;Vendedor_31;MG;Uberlândia
3877;13877;5;233.09;25/07/2025;Vendedor_5;DF;Brasília
3878;13878;1;291.77;09/03/2025;Vendedor_9;BA;Feira de Santana
3879;13879;3;198.1;20/03/2025;Vendedor_41;DF;Brasília
3880;13880;6;263.78;20/02/2025;Vendedor_40;BA;Salvador
3881;13881;4;153.08;05/08/2025;Vendedor_38;RJ;Rio de Janeiro
3882;13882;3;109.48;12/07/2025;Vendedor_47;CE;Sobral
3883;13883;5;141.16;16/07/2025;Vendedor_24;PR;Londrina
3884;13884;6;176.06;22/05/2025;Vendedor_4;PE;Olinda
3885;13885;6;261.38;24/04/2025;Vendedor_38;RJ;Volta Redonda
3886;13886;6;217.49;06/02/2025;Vendedor_37;SP;Santos
3887;13887;6;122.02;07/07/2025;Vendedor_6;PE;Recife
3888;13888;4;133.65;23/05/2025;Vendedor_22;BA;Salvador
3889;13889;1;252.93;12/03/2025;Vendedor_50;GO;Aparecida de Goiânia
3890;13890;4;226.1;17/03/2025;Vendedor_1;DF;Brasília
3891;13891;3;120.79;08/03/2025;Vendedor_30;BA;Feira de Santana
3892;13892;4;217.64;20/02/2025;Vendedor_8;RS;Caxias do Sul
3893;13893;5;282.64;15/02/2025;Vendedor_24;CE;Juazeiro do Norte
3894;13894;2;204.52;31/07/2025;Vendedor_27;RJ;Niterói
3895;13895;6;98.88;19/05/2025;Vendedor_34;BA;Salvador
3896;13896;2;241.61;25/03/2025;Vendedor_24;MG;Uberlândia
3897;13897;1;285.66;29/04/2025;Vendedor_27;CE;Sobral
3898;13898;1;202.57;27/06/2025;Vendedor_4;RS;Caxias do Sul
3899;13899;4;204.13;03/07/2025;Vendedor_23;PE;Recife
3900;13900;1;279.73;07/06/2025;Vendedor_26;CE;Juazeiro do Norte
3901;13901;3;141.88;11/02/2025;Vendedor_32;BA;Feira de Santana
3902;13902;4;155.98;26/08/2025;Vendedor_36;RS;Porto Alegre
3903;13903;5;156.57;08/02/2025;Vendedor_39;BA;Salvador
3904;13904;5;145.9;02/08/2025;Vendedor_5;MG;Belo Horizonte
3905;13905;5;109.95;08/06/2025;Vendedor_49;DF;Brasília
3906;13906;4;215.58;08/06/2025;Vendedor_41;MG;Uberlândia
3907;13907;6;181.99;14/06/2025;Vendedor_43;RS;Pelotas
3908;13908;3;157.12;18/07/2025;Vendedor_38;PE;Petrolina
3909;13909;4;254.52;25/01/2025;Vendedor_24;MG;Belo Horizonte
3910;13910;3;276.2;08/04/2025;Vendedor_30;PE;Petrolina
3911;13911;6;144.37;12/01/2025;Vendedor_11;PR;Curitiba
3912;13912;4;127.55;08/06/2025;Vendedor_30;RJ;Volta Redonda
3913;13913;5;156.44;14/02/2025;Vendedor_4;PE;Olinda
3914;13914;3;220.76;23/08/2025;Vendedor_44;SP;Santos
3915;13915;6;108.16;15/06/2025;Vendedor_34;RS;Pelotas
3916;13916;4;131.3;09/07/2025;Vendedor_43;PR;Londrina
3917;13917;1;100.64;23/05/2025;Vendedor_46;PR;Maringá
3918;13918;2;269.62;13/07/2025;Vendedor_1;RS;Porto Alegre
3919;13919;3;252.87;09/06/2025;Vendedor_41;DF;Brasília
3920;13920;6;154.54;15/08/2025;Vendedor_21;SP;São Paulo
3921;13921;5;264.8;05/08/2025;Vendedor_46;PE;Petrolina
3922;13922;4;88.86;27/03/2025;Vendedor_14;SP;São Paulo
3923;13923;4;190.76;21/05/2025;Vendedor_7;GO;Goiânia
3924;13924;3;185.22;28/04/2025;Vendedor_48;RS;Caxias do Sul
3925;13925;2;133.61;20/06/2025;Vendedor_40;RJ;Niterói
3926;13926;2;184.79;23/07/2025;Vendedor_36;RJ;Rio de Janeiro
3927;13927;6;152.69;11/01/2025;Vendedor_43;PR;Maringá
3928;13928;5;187.63;30/05/2025;Vendedor_7;PR;Londrina
3929;13929;3;107.32;14/08/2025;Vendedor_34;SP;Santos
3930;13930;5;177.94;01/07/2025;Vendedor_49;DF;Brasília
3931;13931;3;237.28;30/06/2025;Vendedor_36;GO;Anápolis
3932;13932;2;280.72;03/08/2025;Vendedor_47;GO;Goiânia
3933;13933;5;230.18;14/07/2025;Vendedor_23;GO;Anápolis
3934;13934;3;269.24;27/07/2025;Vendedor_4;GO;Aparecida de Goiânia
3935;13935;5;97.28;15/02/2025;Vendedor_24;GO;Goiânia
3936;13936;6;216.25;29/08/2025;Vendedor_17;RJ;Niterói
3937;13937;1;97.93;11/02/2025;Vendedor_23;DF;Brasília
3938;13938;5;161.36;28/08/2025;Vendedor_19;MG;Belo Horizonte
3939;13939;6;274.46;14/07/2025;Vendedor_40;SP;Santos
3940;13940;3;201.3;18/01/2025;Vendedor_28;MG;Juiz de Fora
3941;13941;1;199.97;16/07/2025;Vendedor_36;GO;Aparecida de Goiânia
3942;13942;2;139.12;28/01/2025;Vendedor_47;GO;Goiânia
3943;13943;1;148.73;15/04/2025;Vendedor_34;DF;Brasília
3944;13944;6;276.25;14/04/2025;Vendedor_23;RJ;Rio de Janeiro
3945;13945;2;144.09;08/04/2025;Vendedor_20;MG;Uberlândia
3946;13946;6;123.7;23/06/2025;Vendedor_36;DF;Brasília
3947;13947;4;140.13;13/06/2025;Vendedor_44;CE;Sobral
3948;13948;5;155.8;17/06/2025;Vendedor_2;RJ;Rio de Janeiro
3949;13949;4;236.06;27/08/2025;Vendedor_15;PE;Recife
3950;13950;5;278.49;18/01/2025;Vendedor_12;SP;São Paulo
3951;13951;2;155.38;05/06/2025;Vendedor_29;GO;Anápolis
3952;13952;2;92.45;03/01/2025;Vendedor_47;PE;Olinda
3953;13953;2;186.97;21/08/2025;Vendedor_36;DF;Brasília
3954;13954;5;293.86;20/05/2025;Vendedor_28;SP;Santos
3955;13955;1;85.57;09/04/2025;Vendedor_10;GO;Aparecida de Goiânia
3956;13956;3;188.84;23/05/2025;Vendedor_9;BA;Salvador
3957;13957;3;266.88;30/01/2025;Vendedor_40;DF;Brasília
3958;13958;1;276.07;20/02/2025;Vendedor_16;RJ;Volta Redonda
3959;13959;2;219.97;03/02/2025;Vendedor_10;PR;Curitiba
3960;13960;4;83.45;22/08/2025;Vendedor_36;PE;Recife
3961;13961;6;145.48;19/04/2025;Vendedor_16;DF;Brasília
3962;13962;4;136.7;24/05/2025;Vendedor_29;SP;São Paulo
3963;13963;1;223.4;12/06/2025;Vendedor_5;RS;Pelotas
3964;13964;1;292.28;26/01/2025;Vendedor_24;BA;Salvador
3965;13965;6;216.74;15/07/2025;Vendedor_23;GO;Goiânia
3966;13966;6;117.81;26/02/2025;Vendedor_34;BA;Feira de Santana
3967;13967;5;184.35;08/03/2025;Vendedor_4;MG;Uberlândia
3968;13968;6;98.58;29/01/2025;Vendedor_28;PR;Curitiba
3969;13969;5;122.09;10/07/2025;Vendedor_5;RS;Pelotas
3970;13970;4;163.64;13/02/2025;Vendedor_47;RJ;Volta Redonda
3971;13971;2;197.31;04/02/2025;Vendedor_36;RJ;Niterói
3972;13972;2;104.58;25/01/2025;Vendedor_9;GO;Anápolis
3973;13973;4;118.67;18/01/2025;Vendedor_48;PR;Curitiba
3974;13974;4;194.17;24/02/2025;Vendedor_17;PE;Petrolina
3975;13975;5;263.43;26/02/2025;Vendedor_46;PE;Olinda
3976;13976;4;252.24;27/07/2025;Vendedor_3;PE;Petrolina
3977;13977;5;164.62;06/08/2025;Vendedor_2;DF;Brasília
3978;13978;4;100.29;09/01/2025;Vendedor_17;RS;Caxias do Sul
3979;13979;2;255.26;17/02/2025;Vendedor_11;PE;Petrolina
3980;13980;1;184.54;09/07/2025;Vendedor_10;PR;Londrina
3981;13981;6;143.02;24/03/2025;Vendedor_27;DF;Brasília
3982;13982;1;194.84;27/02/2025;Vendedor_43;MG;Belo Horizonte
3983;13983;2;207.48;19/06/2025;Vendedor_26;SP;Santos
3984;13984;2;146.25;21/06/2025;Vendedor_29;MG;Juiz de Fora
3985;13985;2;216.29;14/03/2025;Vendedor_21;DF;Brasília
3986;13986;1;82.74;20/03/2025;Vendedor_11;DF;Brasília
3987;13987;5;146.91;06/02/2025;Vendedor_4;MG;Juiz de Fora
3988;13988;3;288.92;10/05/2025;Vendedor_30;RJ;Volta Redonda
3989;13989;5;258.82;02/05/2025;Vendedor_48;RJ;Rio de Janeiro
3990;13990;2;82.49;08/06/2025;Vendedor_38;DF;Brasília
3991;13991;1;206.92;22/03/2025;Vendedor_4;MG;Juiz de Fora
3992;13992;2;255.7;01/03/2025;Vendedor_3;DF;Brasília
3993;13993;3;141.83;11/01/2025;Vendedor_41;BA;Vitória da Conquista
3994;13994;1;205.23;05/01/2025;Vendedor_25;RJ;Niterói
3995;13995;3;249.22;13/04/2025;Vendedor_4;DF;Brasília
3996;13996;6;133.21;19/06/2025;Vendedor_17;MG;Uberlândia
3997;13997;4;250.5;29/07/2025;Vendedor_3;RJ;Volta Redonda
3998;13998;5;239.25;26/04/2025;Vendedor_17;SP;São Paulo
3999;13999;1;119.82;30/06/2025;Vendedor_47;RS;Porto Alegre
4000;14000;5;163.79;01/05/2025;Vendedor_4;GO;Aparecida de Goiânia
4001;14001;6;251.36;11/06/2025;Vendedor_6;PR;Londrina
4002;14002;2;219.64;22/03/2025;Vendedor_29;MG;Uberlândia
4003;14003;4;192.36;13/06/2025;Vendedor_36;RS;Caxias do Sul
4004;14004;3;165.63;03/07/2025;Vendedor_14;GO;Goiânia
4005;14005;1;153.28;02/05/2025;Vendedor_49;SP;Santos
4006;14006;4;181.24;19/01/2025;Vendedor_32;DF;Brasília
4007;14007;1;171.51;16/06/2025;Vendedor_49;GO;Goiânia
4008;14008;1;128.57;19/02/2025;Vendedor_47;CE;Fortaleza
4009;14009;4;256.37;20/08/2025;Vendedor_5;MG;Uberlândia
4010;14010;4;294.73;12/04/2025;Vendedor_1;CE;Fortaleza
4011;14011;5;188.94;14/05/2025;Vendedor_22;SP;São Paulo
4012;14012;5;294.77;06/07/2025;Vendedor_20;PE;Petrolina
4013;14013;2;160.3;01/06/2025;Vendedor_25;GO;Anápolis
4014;14014;4;154.86;26/02/2025;Vendedor_24;DF;Brasília
4015;14015;3;278.43;14/04/2025;Vendedor_45;BA;Salvador
4016;14016;3;291.79;19/08/2025;Vendedor_3;BA;Vitória da Conquista
4017;14017;2;139.75;04/07/2025;Vendedor_22;MG;Belo Horizonte
4018;14018;6;283.89;31/08/2025;Vendedor_11;MG;Juiz de Fora
4019;14019;3;108.67;13/08/2025;Vendedor_35;RJ;Niterói
4020;14020;2;227.68;02/03/2025;Vendedor_12;BA;Vitória da Conquista
4021;14021;6;274.43;14/01/2025;Vendedor_50;DF;Brasília
4022;14022;5;169.78;16/04/2025;Vendedor_19;BA;Salvador
4023;14023;6;113.28;09/03/2025;Vendedor_9;PE;Petrolina
4024;14024;3;277.22;27/04/2025;Vendedor_28;BA;Salvador
4025;14025;6;250.03;01/08/2025;Vendedor_16;GO;Goiânia
4026;14026;6;93.52;28/08/2025;Vendedor_17;PR;Maringá
4027;14027;1;174.98;22/05/2025;Vendedor_36;DF;Brasília
4028;14028;3;239.4;03/08/2025;Vendedor_41;CE;Fortaleza
4029;14029;3;186.38;28/07/2025;Vendedor_32;PE;Olinda
4030;14030;2;281.55;18/02/2025;Vendedor_45;GO;Aparecida de Goiânia
4031;14031;5;88.3;13/06/2025;Vendedor_39;BA;Salvador
4032;14032;3;237.13;24/07/2025;Vendedor_11;DF;Brasília
4033;14033;5;285.76;29/07/2025;Vendedor_13;BA;Vitória da Conquista
4034;14034;3;134.34;06/01/2025;Vendedor_36;RJ;Niterói
4035;14035;6;244.09;27/08/2025;Vendedor_9;DF;Brasília
4036;14036;2;160.74;14/08/2025;Vendedor_44;DF;Brasília
4037;14037;6;153.77;24/05/2025;Vendedor_40;CE;Sobral
4038;14038;6;194.83;27/06/2025;Vendedor_6;SP;Santos
4039;14039;5;217.98;09/02/2025;Vendedor_46;RJ;Rio de Janeiro
4040;14040;2;230.16;18/06/2025;Vendedor_19;GO;Aparecida de Goiânia
4041;14041;5;185.65;10/01/2025;Vendedor_24;RS;Pelotas
4042;14042;2;283.85;09/04/2025;Vendedor_35;SP;São Paulo
4043;14043;3;128.47;25/04/2025;Vendedor_37;CE;Juazeiro do Norte
4044;14044;4;265.87;08/07/2025;Vendedor_46;DF;Brasília
4045;14045;6;264.37;08/07/2025;Vendedor_42;CE;Sobral
4046;14046;2;108.25;19/01/2025;Vendedor_30;RS;Caxias do Sul
4047;14047;3;160.92;21/01/2025;Vendedor_12;BA;Feira de Santana
4048;14048;6;202.57;18/06/2025;Vendedor_22;GO;Goiânia
4049;14049;5;241.97;20/04/2025;Vendedor_48;SP;Santos
4050;14050;2;277.36;07/08/2025;Vendedor_18;SP;São Paulo
4051;14051;1;293.19;14/04/2025;Vendedor_23;PR;Londrina
4052;14052;4;142.31;16/06/2025;Vendedor_24;PE;Recife
4053;14053;3;232.65;19/08/2025;Vendedor_12;RS;Pelotas
4054;14054;1;248.94;05/06/2025;Vendedor_18;DF;Brasília
4055;14055;2;170.72;28/03/2025;Vendedor_19;MG;Belo Horizonte
4056;14056;6;132.96;14/03/2025;Vendedor_16;CE;Juazeiro do Norte
4057;14057;4;243.52;01/04/2025;Vendedor_5;CE;Juazeiro do Norte
4058;14058;3;169.09;10/03/2025;Vendedor_46;CE;Sobral
4059;14059;3;121.71;20/08/2025;Vendedor_39;SP;Santos
4060;14060;6;84.07;09/06/2025;Vendedor_7;GO;Anápolis
4061;14061;2;163.19;03/04/2025;Vendedor_24;DF;Brasília
4062;14062;6;123.28;06/02/2025;Vendedor_31;DF;Brasília
4063;14063;5;222.66;02/03/2025;Vendedor_7;PR;Londrina
4064;14064;5;248.24;04/05/2025;Vendedor_5;DF;Brasília
4065;14065;1;122.87;10/05/2025;Vendedor_29;MG;Juiz de Fora
4066;14066;4;292.2;28/08/2025;Vendedor_20;PE;Recife
4067;14067;3;122.19;26/06/2025;Vendedor_37;DF;Brasília
4068;14068;2;147.95;28/05/2025;Vendedor_50;GO;Aparecida de Goiânia
4069;14069;4;167.08;25/02/2025;Vendedor_5;BA;Salvador
4070;14070;1;237.74;02/03/2025;Vendedor_22;PR;Curitiba
4071;14071;3;264.99;29/03/2025;Vendedor_39;RS;Pelotas
4072;14072;1;205.14;02/07/2025;Vendedor_12;MG;Juiz de Fora
4073;14073;5;98.06;30/01/2025;Vendedor_42;SP;Santos
4074;14074;2;278.94;11/03/2025;Vendedor_16;SP;São Paulo
4075;14075;5;139.08;14/07/2025;Vendedor_1;GO;Goiânia
4076;14076;1;223.26;03/04/2025;Vendedor_5;BA;Vitória da Conquista
4077;14077;4;261.68;14/04/2025;Vendedor_7;RS;Porto Alegre
4078;14078;5;269.89;04/02/2025;Vendedor_34;RJ;Rio de Janeiro
4079;14079;6;120.37;09/05/2025;Vendedor_1;CE;Fortaleza
4080;14080;5;80.6;19/06/2025;Vendedor_41;CE;Sobral
4081;14081;4;287.68;06/06/2025;Vendedor_30;CE;Juazeiro do Norte
4082;14082;1;156.19;29/07/2025;Vendedor_10;MG;Juiz de Fora
4083;14083;1;208.82;11/03/2025;Vendedor_45;RS;Porto Alegre
4084;14084;3;256.64;01/03/2025;Vendedor_3;RJ;Rio de Janeiro
4085;14085;4;146.61;09/08/2025;Vendedor_15;RJ;Rio de Janeiro
4086;14086;1;297.55;02/08/2025;Vendedor_9;SP;Santos
4087;14087;6;95.57;05/02/2025;Vendedor_42;CE;Fortaleza
4088;14088;4;162.91;30/04/2025;Vendedor_4;PR;Curitiba
4089;14089;2;130.72;06/04/2025;Vendedor_3;BA;Feira de Santana
4090;14090;3;112.4;01/02/2025;Vendedor_3;BA;Feira de Santana
4091;14091;4;156.65;09/05/2025;Vendedor_23;RS;Porto Alegre
4092;14092;5;165.77;29/06/2025;Vendedor_5;PR;Maringá
4093;14093;2;266.63;15/06/2025;Vendedor_3;RJ;Rio de Janeiro
4094;14094;1;231.0;12/05/2025;Vendedor_38;PE;Recife
4095;14095;3;245.12;16/03/2025;Vendedor_28;MG;Belo Horizonte
4096;14096;1;222.68;30/07/2025;Vendedor_44;PR;Londrina
4097;14097;4;229.27;11/03/2025;Vendedor_29;SP;Santos
4098;14098;5;133.24;17/02/2025;Vendedor_33;RS;Pelotas
4099;14099;6;240.45;04/03/2025;Vendedor_21;CE;Juazeiro do Norte
4100;14100;4;208.98;01/04/2025;Vendedor_30;RJ;Niterói
4101;14101;4;249.8;24/01/2025;Vendedor_12;CE;Juazeiro do Norte
4102;14102;3;162.55;20/03/2025;Vendedor_31;PR;Londrina
4103;14103;5;152.41;22/06/2025;Vendedor_31;SP;Campinas
4104;14104;5;114.37;12/04/2025;Vendedor_46;PR;Maringá
4105;14105;2;204.3;12/07/2025;Vendedor_8;GO;Aparecida de Goiânia
4106;14106;1;151.42;28/06/2025;Vendedor_45;SP;Campinas
4107;14107;2;237.61;03/07/2025;Vendedor_37;DF;Brasília
4108;14108;5;260.71;19/03/2025;Vendedor_3;SP;Campinas
4109;14109;4;253.46;01/01/2025;Vendedor_42;PR;Maringá
4110;14110;2;215.02;13/03/2025;Vendedor_9;PR;Maringá
4111;14111;1;111.49;23/01/2025;Vendedor_47;GO;Aparecida de Goiânia
4112;14112;4;178.82;05/04/2025;Vendedor_23;DF;Brasília
4113;14113;5;262.5;22/01/2025;Vendedor_41;GO;Anápolis
4114;14114;5;220.76;26/06/2025;Vendedor_14;GO;Aparecida de Goiânia
4115;14115;3;219.86;25/01/2025;Vendedor_39;BA;Vitória da Conquista
4116;14116;5;243.47;01/05/2025;Vendedor_18;MG;Uberlândia
4117;14117;6;108.26;01/04/2025;Vendedor_12;BA;Feira de Santana
4118;14118;1;227.61;09/03/2025;Vendedor_41;PR;Londrina
4119;14119;1;139.3;06/03/2025;Vendedor_14;BA;Salvador
4120;14120;6;210.09;30/06/2025;Vendedor_27;DF;Brasília
4121;14121;2;211.8;11/04/2025;Vendedor_44;MG;Juiz de Fora
4122;14122;1;119.75;29/05/2025;Vendedor_33;PE;Recife
4123;14123;4;227.77;11/02/2025;Vendedor_18;PR;Curitiba
4124;14124;4;236.0;20/01/2025;Vendedor_1;PR;Londrina
4125;14125;3;171.35;16/01/2025;Vendedor_32;SP;Santos
4126;14126;4;206.88;05/03/2025;Vendedor_20;RS;Pelotas
4127;14127;2;160.82;18/02/2025;Vendedor_36;PE;Olinda
4128;14128;6;267.51;12/07/2025;Vendedor_29;BA;Vitória da Conquista
4129;14129;2;222.24;24/03/2025;Vendedor_25;SP;São Paulo
4130;14130;1;199.42;16/06/2025;Vendedor_20;BA;Vitória da Conquista
4131;14131;5;287.43;02/07/2025;Vendedor_30;MG;Juiz de Fora
4132;14132;4;247.96;30/05/2025;Vendedor_42;SP;Campinas
4133;14133;2;146.81;23/07/2025;Vendedor_28;DF;Brasília
4134;14134;4;112.67;28/05/2025;Vendedor_24;RS;Porto Alegre
4135;14135;6;87.2;29/05/2025;Vendedor_24;RS;Porto Alegre
4136;14136;6;202.83;01/06/2025;Vendedor_23;RJ;Niterói
4137;14137;4;131.92;28/07/2025;Vendedor_44;RS;Caxias do Sul
4138;14138;1;268.17;09/06/2025;Vendedor_39;BA;Vitória da Conquista
4139;14139;1;81.2;12/05/2025;Vendedor_1;BA;Feira de Santana
4140;14140;2;114.87;14/05/2025;Vendedor_49;DF;Brasília
4141;14141;2;161.21;14/04/2025;Vendedor_48;BA;Vitória da Conquista
4142;14142;5;230.89;03/08/2025;Vendedor_32;MG;Juiz de Fora
4143;14143;1;199.92;09/07/2025;Vendedor_5;PE;Olinda
