id_cliente;nome_cliente;estado;cidade;segmento;plano;status;idade;genero;renda_estimada;vendedor
13578;ClienteNovo_3578;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;65;Masculino;8079;Vendedor_21
13579;ClienteNovo_3579;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;42;Feminino;14113;Vendedor_4
13580;ClienteNovo_3580;RJ;Rio de Janeiro;Empresarial;Fibra 300MB;Ativo;22;Masculino;10741;Vendedor_2
13581;ClienteNovo_3581;SP;Santos;Residencial;Fibra 1GB;Ativo;47;Outro;4703;Vendedor_37
13582;ClienteNovo_3582;DF;Brasília;Residencial;Fibra 600MB;Ativo;57;Masculino;9432;Vendedor_20
13583;ClienteNovo_3583;SP;São Paulo;Empresarial;Fibra 1GB;Ativo;59;Feminino;2124;Vendedor_1
13584;ClienteNovo_3584;BA;Salvador;Residencial;Fibra 600MB;Ativo;45;Feminino;16730;Vendedor_9
13585;ClienteNovo_3585;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;66;Feminino;8130;Vendedor_31
13586;ClienteNovo_3586;PR;Curitiba;Residencial;Fibra 1GB;Ativo;68;Masculino;10581;Vendedor_4
13587;ClienteNovo_3587;PE;Petrolina;Residencial;Fibra 600MB;Ativo;41;Masculino;11452;Vendedor_4
13588;ClienteNovo_3588;MG;Uberlândia;Residencial;Fibra 1GB;Ativo;34;Masculino;4469;Vendedor_45
13589;ClienteNovo_3589;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;18;Feminino;5915;Vendedor_7
13590;ClienteNovo_3590;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;71;Masculino;17230;Vendedor_39
13591;ClienteNovo_3591;GO;Anápolis;Residencial;Fibra 1GB;Ativo;59;Feminino;9207;Vendedor_24
13592;ClienteNovo_3592;RJ;Niterói;Empresarial;Móvel Pós;Ativo;32;Masculino;9784;Vendedor_15
13593;ClienteNovo_3593;CE;Fortaleza;Empresarial;Fibra 300MB;Ativo;65;Feminino;5311;Vendedor_17
13594;ClienteNovo_3594;CE;Sobral;Residencial;Fibra 600MB;Ativo;55;Masculino;1602;Vendedor_34
13595;ClienteNovo_3595;MG;Juiz de Fora;Residencial;Fibra 300MB;Ativo;19;Feminino;7943;Vendedor_31
13596;ClienteNovo_3596;PE;Recife;Residencial;Fibra 1GB;Ativo;18;Masculino;15368;Vendedor_9
13597;ClienteNovo_3597;DF;Brasília;Residencial;Fibra 600MB;Ativo;25;Feminino;15976;Vendedor_28
13598;ClienteNovo_3598;GO;Aparecida de Goiânia;Empresarial;TV + Fibra;Ativo;53;Masculino;12871;Vendedor_50
13599;ClienteNovo_3599;SP;Santos;Residencial;Móvel Controle;Ativo;28;Masculino;1636;Vendedor_5
13600;ClienteNovo_3600;RS;Pelotas;Residencial;TV + Fibra;Ativo;59;Masculino;6685;Vendedor_39
13601;ClienteNovo_3601;SP;São Paulo;Residencial;Móvel Controle;Ativo;69;Masculino;15319;Vendedor_33
13602;ClienteNovo_3602;CE;Sobral;Residencial;Móvel Controle;Ativo;72;Feminino;17395;Vendedor_31
13603;ClienteNovo_3603;PE;Recife;Residencial;Fibra 600MB;Ativo;58;Feminino;13236;Vendedor_3
13604;ClienteNovo_3604;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;61;Masculino;6432;Vendedor_3
13605;ClienteNovo_3605;MG;Belo Horizonte;Residencial;Fibra 600MB;Ativo;63;Masculino;11899;Vendedor_38
13606;ClienteNovo_3606;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;54;Feminino;13369;Vendedor_1
13607;ClienteNovo_3607;BA;Salvador;Governo;Fibra 300MB;Ativo;20;Feminino;6097;Vendedor_13
13608;ClienteNovo_3608;SP;Campinas;Residencial;Fibra 300MB;Ativo;28;Feminino;6124;Vendedor_9
13609;ClienteNovo_3609;PE;Petrolina;Empresarial;Fibra 300MB;Ativo;27;Feminino;11941;Vendedor_5
13610;ClienteNovo_3610;DF;Brasília;Residencial;Fibra 600MB;Ativo;29;Feminino;16046;Vendedor_7
13611;ClienteNovo_3611;CE;Sobral;Residencial;Fibra 600MB;Ativo;21;Masculino;10663;Vendedor_49
13612;ClienteNovo_3612;GO;Anápolis;Empresarial;Móvel Pós;Ativo;18;Feminino;14912;Vendedor_47
13613;ClienteNovo_3613;GO;Goiânia;Residencial;Fibra 300MB;Ativo;57;Feminino;1617;Vendedor_7
13614;ClienteNovo_3614;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;56;Feminino;19653;Vendedor_2
13615;ClienteNovo_3615;PE;Petrolina;Residencial;TV + Fibra;Ativo;33;Feminino;13493;Vendedor_50
13616;ClienteNovo_3616;SP;Campinas;Residencial;Móvel Controle;Ativo;69;Outro;12627;Vendedor_1
13617;ClienteNovo_3617;BA;Vitória da Conquista;Governo;Fibra 300MB;Ativo;52;Feminino;15014;Vendedor_2
13618;ClienteNovo_3618;BA;Vitória da Conquista;Empresarial;Móvel Pós;Ativo;42;Masculino;4772;Vendedor_39
13619;ClienteNovo_3619;DF;Brasília;Governo;Fibra 600MB;Ativo;45;Masculino;17654;Vendedor_30
13620;ClienteNovo_3620;PE;Olinda;Residencial;Móvel Controle;Ativo;60;Masculino;16379;Vendedor_40
13621;ClienteNovo_3621;MG;Uberlândia;Residencial;Móvel Pós;Ativo;24;Masculino;10208;Vendedor_25
13622;ClienteNovo_3622;GO;Anápolis;Residencial;Móvel Pós;Ativo;33;Feminino;6327;Vendedor_17
13623;ClienteNovo_3623;PR;Curitiba;Residencial;TV + Fibra;Ativo;34;Feminino;16485;Vendedor_37
13624;ClienteNovo_3624;GO;Aparecida de Goiânia;Residencial;Fibra 300MB;Ativo;70;Masculino;10175;Vendedor_5
13625;ClienteNovo_3625;GO;Aparecida de Goiânia;Empresarial;Móvel Pós;Ativo;46;Masculino;7945;Vendedor_5
13626;ClienteNovo_3626;RS;Pelotas;Residencial;Móvel Pós;Ativo;28;Feminino;4630;Vendedor_39
13627;ClienteNovo_3627;PR;Londrina;Residencial;Móvel Pós;Ativo;35;Feminino;5391;Vendedor_23
13628;ClienteNovo_3628;BA;Vitória da Conquista;Empresarial;Fibra 300MB;Ativo;29;Feminino;16076;Vendedor_40
13629;ClienteNovo_3629;RS;Caxias do Sul;Empresarial;Fibra 300MB;Ativo;37;Masculino;7586;Vendedor_17
13630;ClienteNovo_3630;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;28;Masculino;6146;Vendedor_17
13631;ClienteNovo_3631;DF;Brasília;Empresarial;Fibra 1GB;Ativo;18;Feminino;1883;Vendedor_45
13632;ClienteNovo_3632;PE;Recife;Residencial;TV + Fibra;Ativo;45;Feminino;12170;Vendedor_5
13633;ClienteNovo_3633;PE;Petrolina;Residencial;Fibra 300MB;Ativo;72;Feminino;2382;Vendedor_48
13634;ClienteNovo_3634;BA;Salvador;Residencial;Fibra 300MB;Ativo;63;Feminino;11917;Vendedor_27
13635;ClienteNovo_3635;PE;Olinda;Residencial;Fibra 1GB;Ativo;35;Masculino;13060;Vendedor_39
13636;ClienteNovo_3636;SP;Santos;Residencial;Móvel Controle;Ativo;20;Outro;19076;Vendedor_16
13637;ClienteNovo_3637;SP;Santos;Residencial;TV + Fibra;Ativo;31;Masculino;14924;Vendedor_46
13638;ClienteNovo_3638;DF;Brasília;Residencial;Móvel Pós;Ativo;56;Feminino;6132;Vendedor_2
13639;ClienteNovo_3639;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;42;Masculino;4098;Vendedor_42
13640;ClienteNovo_3640;PR;Maringá;Residencial;Móvel Pós;Ativo;52;Feminino;13758;Vendedor_43
13641;ClienteNovo_3641;RJ;Niterói;Residencial;TV + Fibra;Ativo;47;Masculino;3058;Vendedor_39
13642;ClienteNovo_3642;DF;Brasília;Empresarial;Fibra 1GB;Ativo;57;Feminino;13054;Vendedor_5
13643;ClienteNovo_3643;RJ;Volta Redonda;Empresarial;TV + Fibra;Ativo;37;Masculino;19560;Vendedor_11
13644;ClienteNovo_3644;SP;Santos;Residencial;Fibra 1GB;Ativo;48;Feminino;4099;Vendedor_2
13645;ClienteNovo_3645;PR;Maringá;Residencial;Móvel Controle;Ativo;56;Masculino;3153;Vendedor_49
13646;ClienteNovo_3646;MG;Belo Horizonte;Residencial;TV + Fibra;Ativo;28;Feminino;19751;Vendedor_31
13647;ClienteNovo_3647;RS;Pelotas;Residencial;Fibra 300MB;Ativo;19;Masculino;4816;Vendedor_1
13648;ClienteNovo_3648;PE;Recife;Residencial;Fibra 1GB;Ativo;56;Masculino;16745;Vendedor_16
13649;ClienteNovo_3649;RS;Porto Alegre;Empresarial;Fibra 600MB;Ativo;45;Feminino;8961;Vendedor_33
13650;ClienteNovo_3650;PR;Maringá;Residencial;TV + Fibra;Ativo;56;Masculino;2107;Vendedor_18
13651;ClienteNovo_3651;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;20;Masculino;17948;Vendedor_28
13652;ClienteNovo_3652;PE;Olinda;Empresarial;Móvel Controle;Ativo;74;Masculino;14780;Vendedor_34
13653;ClienteNovo_3653;PE;Petrolina;Governo;Móvel Controle;Ativo;37;Masculino;19984;Vendedor_48
13654;ClienteNovo_3654;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;27;Masculino;8786;Vendedor_23
13655;ClienteNovo_3655;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;45;Masculino;3109;Vendedor_33
13656;ClienteNovo_3656;PR;Maringá;Empresarial;Fibra 1GB;Ativo;72;Feminino;2083;Vendedor_11
13657;ClienteNovo_3657;RS;Pelotas;Residencial;Fibra 300MB;Ativo;66;Masculino;14470;Vendedor_41
13658;ClienteNovo_3658;GO;Anápolis;Residencial;Fibra 300MB;Ativo;23;Masculino;14401;Vendedor_50
13659;ClienteNovo_3659;RS;Caxias do Sul;Empresarial;TV + Fibra;Ativo;62;Feminino;2541;Vendedor_34
13660;ClienteNovo_3660;PE;Petrolina;Residencial;Fibra 600MB;Ativo;62;Masculino;19030;Vendedor_4
13661;ClienteNovo_3661;PR;Maringá;Residencial;Móvel Controle;Ativo;53;Masculino;6358;Vendedor_15
13662;ClienteNovo_3662;SP;Campinas;Residencial;Móvel Controle;Ativo;20;Masculino;15850;Vendedor_19
13663;ClienteNovo_3663;RS;Pelotas;Empresarial;Fibra 1GB;Ativo;38;Masculino;15281;Vendedor_28
13664;ClienteNovo_3664;DF;Brasília;Residencial;Fibra 300MB;Ativo;40;Feminino;5814;Vendedor_28
13665;ClienteNovo_3665;PR;Curitiba;Residencial;Móvel Controle;Ativo;37;Feminino;9598;Vendedor_11
13666;ClienteNovo_3666;BA;Salvador;Residencial;Fibra 1GB;Ativo;23;Feminino;6552;Vendedor_7
13667;ClienteNovo_3667;PR;Londrina;Empresarial;Fibra 300MB;Ativo;69;Masculino;9750;Vendedor_37
13668;ClienteNovo_3668;PR;Curitiba;Residencial;Fibra 1GB;Ativo;74;Feminino;13149;Vendedor_18
13669;ClienteNovo_3669;SP;Campinas;Residencial;Fibra 1GB;Ativo;74;Feminino;14555;Vendedor_15
13670;ClienteNovo_3670;SP;São Paulo;Empresarial;Fibra 600MB;Ativo;69;Feminino;7282;Vendedor_18
13671;ClienteNovo_3671;DF;Brasília;Residencial;Fibra 300MB;Ativo;26;Feminino;2925;Vendedor_10
13672;ClienteNovo_3672;SP;Campinas;Residencial;Móvel Pós;Ativo;58;Feminino;15869;Vendedor_28
13673;ClienteNovo_3673;GO;Goiânia;Residencial;Móvel Pós;Ativo;28;Feminino;6081;Vendedor_12
13674;ClienteNovo_3674;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;60;Masculino;12558;Vendedor_40
13675;ClienteNovo_3675;MG;Belo Horizonte;Empresarial;Fibra 1GB;Ativo;21;Feminino;10615;Vendedor_45
13676;ClienteNovo_3676;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;23;Feminino;3546;Vendedor_16
13677;ClienteNovo_3677;MG;Uberlândia;Residencial;Móvel Pós;Ativo;67;Masculino;17588;Vendedor_30
13678;ClienteNovo_3678;MG;Juiz de Fora;Residencial;Fibra 300MB;Ativo;23;Masculino;10076;Vendedor_35
13679;ClienteNovo_3679;PE;Olinda;Empresarial;Móvel Pós;Ativo;60;Masculino;19958;Vendedor_3
13680;ClienteNovo_3680;PE;Olinda;Governo;Fibra 300MB;Ativo;73;Feminino;15894;Vendedor_18
13681;ClienteNovo_3681;PR;Londrina;Empresarial;TV + Fibra;Ativo;34;Masculino;2306;Vendedor_11
13682;ClienteNovo_3682;RS;Pelotas;Residencial;Móvel Pós;Ativo;49;Feminino;7441;Vendedor_36
13683;ClienteNovo_3683;DF;Brasília;Empresarial;Móvel Pós;Ativo;41;Feminino;12453;Vendedor_42
13684;ClienteNovo_3684;PE;Olinda;Empresarial;Fibra 300MB;Ativo;28;Feminino;9648;Vendedor_3
13685;ClienteNovo_3685;BA;Feira de Santana;Residencial;Móvel Pós;Ativo;60;Feminino;16675;Vendedor_8
13686;ClienteNovo_3686;BA;Feira de Santana;Residencial;Móvel Pós;Ativo;43;Feminino;13389;Vendedor_2
13687;ClienteNovo_3687;RJ;Rio de Janeiro;Residencial;Fibra 600MB;Ativo;35;Masculino;5101;Vendedor_17
13688;ClienteNovo_3688;DF;Brasília;Empresarial;Fibra 600MB;Ativo;47;Feminino;9609;Vendedor_1
13689;ClienteNovo_3689;RS;Pelotas;Residencial;Fibra 300MB;Ativo;60;Masculino;17490;Vendedor_15
13690;ClienteNovo_3690;RJ;Niterói;Residencial;Móvel Pós;Ativo;49;Masculino;18353;Vendedor_10
13691;ClienteNovo_3691;GO;Aparecida de Goiânia;Governo;TV + Fibra;Ativo;74;Masculino;9275;Vendedor_17
13692;ClienteNovo_3692;PR;Maringá;Residencial;Fibra 1GB;Ativo;24;Feminino;9547;Vendedor_3
13693;ClienteNovo_3693;RJ;Rio de Janeiro;Residencial;Fibra 1GB;Ativo;22;Masculino;8537;Vendedor_44
13694;ClienteNovo_3694;RJ;Volta Redonda;Empresarial;Fibra 300MB;Ativo;23;Feminino;11936;Vendedor_28
13695;ClienteNovo_3695;BA;Salvador;Empresarial;Fibra 1GB;Ativo;31;Masculino;8055;Vendedor_17
13696;ClienteNovo_3696;RS;Pelotas;Residencial;Fibra 300MB;Ativo;37;Masculino;14165;Vendedor_34
13697;ClienteNovo_3697;GO;Goiânia;Residencial;TV + Fibra;Ativo;36;Masculino;3789;Vendedor_40
13698;ClienteNovo_3698;DF;Brasília;Residencial;Fibra 1GB;Ativo;50;Masculino;9917;Vendedor_4
13699;ClienteNovo_3699;PE;Recife;Residencial;TV + Fibra;Ativo;56;Masculino;2321;Vendedor_19
13700;ClienteNovo_3700;MG;Juiz de Fora;Empresarial;Fibra 300MB;Ativo;63;Masculino;6249;Vendedor_15
13701;ClienteNovo_3701;CE;Sobral;Residencial;Fibra 300MB;Ativo;29;Feminino;19587;Vendedor_25
13702;ClienteNovo_3702;DF;Brasília;Empresarial;TV + Fibra;Ativo;36;Masculino;7851;Vendedor_44
13703;ClienteNovo_3703;RJ;Niterói;Governo;TV + Fibra;Ativo;66;Feminino;4578;Vendedor_16
13704;ClienteNovo_3704;RS;Porto Alegre;Empresarial;Móvel Controle;Ativo;73;Masculino;15662;Vendedor_30
13705;ClienteNovo_3705;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;56;Masculino;17009;Vendedor_35
13706;ClienteNovo_3706;GO;Anápolis;Residencial;Fibra 600MB;Ativo;67;Masculino;1901;Vendedor_47
13707;ClienteNovo_3707;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;61;Feminino;8145;Vendedor_23
13708;ClienteNovo_3708;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;32;Masculino;16179;Vendedor_14
13709;ClienteNovo_3709;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;26;Feminino;3939;Vendedor_50
13710;ClienteNovo_3710;RJ;Volta Redonda;Residencial;Fibra 300MB;Ativo;58;Feminino;17342;Vendedor_13
13711;ClienteNovo_3711;PE;Olinda;Residencial;Fibra 600MB;Ativo;34;Feminino;2366;Vendedor_29
13712;ClienteNovo_3712;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;25;Masculino;2751;Vendedor_24
13713;ClienteNovo_3713;GO;Aparecida de Goiânia;Empresarial;Móvel Controle;Ativo;20;Masculino;2305;Vendedor_43
13714;ClienteNovo_3714;MG;Belo Horizonte;Residencial;Fibra 1GB;Ativo;69;Masculino;15397;Vendedor_25
13715;ClienteNovo_3715;GO;Anápolis;Residencial;Fibra 1GB;Ativo;31;Feminino;2450;Vendedor_18
13716;ClienteNovo_3716;MG;Juiz de Fora;Residencial;TV + Fibra;Ativo;28;Feminino;7308;Vendedor_50
13717;ClienteNovo_3717;RJ;Volta Redonda;Residencial;Móvel Controle;Ativo;65;Masculino;14021;Vendedor_4
13718;ClienteNovo_3718;BA;Feira de Santana;Residencial;Fibra 600MB;Ativo;29;Feminino;10305;Vendedor_30
13719;ClienteNovo_3719;RS;Caxias do Sul;Empresarial;Fibra 600MB;Ativo;70;Masculino;5682;Vendedor_12
13720;ClienteNovo_3720;RJ;Niterói;Residencial;Fibra 600MB;Ativo;68;Feminino;19754;Vendedor_28
13721;ClienteNovo_3721;BA;Feira de Santana;Residencial;Fibra 600MB;Ativo;21;Feminino;12449;Vendedor_21
13722;ClienteNovo_3722;PE;Recife;Governo;TV + Fibra;Ativo;67;Feminino;12048;Vendedor_26
13723;ClienteNovo_3723;GO;Goiânia;Residencial;TV + Fibra;Ativo;34;Masculino;10123;Vendedor_22
13724;ClienteNovo_3724;MG;Belo Horizonte;Residencial;Fibra 600MB;Ativo;68;Feminino;13737;Vendedor_41
13725;ClienteNovo_3725;PE;Olinda;Residencial;Fibra 1GB;Ativo;46;Masculino;13156;Vendedor_50
13726;ClienteNovo_3726;PE;Recife;Residencial;Fibra 300MB;Ativo;63;Masculino;18675;Vendedor_18
13727;ClienteNovo_3727;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;40;Feminino;18415;Vendedor_49
13728;ClienteNovo_3728;SP;São Paulo;Residencial;Fibra 1GB;Ativo;73;Masculino;12343;Vendedor_30
13729;ClienteNovo_3729;RJ;Volta Redonda;Empresarial;Fibra 1GB;Ativo;32;Masculino;14604;Vendedor_9
13730;ClienteNovo_3730;PE;Petrolina;Residencial;Fibra 300MB;Ativo;29;Feminino;1632;Vendedor_47
13731;ClienteNovo_3731;PR;Curitiba;Empresarial;Fibra 1GB;Ativo;65;Masculino;16907;Vendedor_21
13732;ClienteNovo_3732;SP;Santos;Residencial;TV + Fibra;Ativo;50;Masculino;7562;Vendedor_29
13733;ClienteNovo_3733;CE;Sobral;Empresarial;Fibra 300MB;Ativo;30;Feminino;18733;Vendedor_37
13734;ClienteNovo_3734;MG;Belo Horizonte;Residencial;Fibra 600MB;Ativo;48;Feminino;17810;Vendedor_34
13735;ClienteNovo_3735;PE;Petrolina;Residencial;Fibra 600MB;Ativo;27;Masculino;15905;Vendedor_41
13736;ClienteNovo_3736;GO;Goiânia;Residencial;Fibra 1GB;Ativo;52;Masculino;4938;Vendedor_35
13737;ClienteNovo_3737;SP;Campinas;Empresarial;Fibra 600MB;Ativo;55;Feminino;18522;Vendedor_20
13738;ClienteNovo_3738;PE;Olinda;Residencial;Móvel Controle;Ativo;74;Masculino;18161;Vendedor_1
13739;ClienteNovo_3739;GO;Aparecida de Goiânia;Residencial;TV + Fibra;Ativo;69;Masculino;16956;Vendedor_32
13740;ClienteNovo_3740;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;40;Masculino;7551;Vendedor_17
13741;ClienteNovo_3741;DF;Brasília;Residencial;Fibra 300MB;Ativo;64;Feminino;15820;Vendedor_21
13742;ClienteNovo_3742;MG;Juiz de Fora;Residencial;Móvel Controle;Ativo;30;Masculino;15626;Vendedor_26
13743;ClienteNovo_3743;GO;Goiânia;Residencial;Fibra 600MB;Ativo;67;Feminino;15926;Vendedor_33
13744;ClienteNovo_3744;GO;Anápolis;Residencial;Móvel Controle;Ativo;48;Masculino;9997;Vendedor_37
13745;ClienteNovo_3745;PE;Olinda;Residencial;Móvel Pós;Ativo;67;Masculino;10568;Vendedor_28
13746;ClienteNovo_3746;PE;Olinda;Empresarial;Fibra 300MB;Ativo;56;Feminino;16859;Vendedor_28
13747;ClienteNovo_3747;MG;Uberlândia;Residencial;Móvel Controle;Ativo;29;Masculino;16767;Vendedor_14
13748;ClienteNovo_3748;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;40;Feminino;16944;Vendedor_33
13749;ClienteNovo_3749;PE;Olinda;Empresarial;Móvel Controle;Ativo;43;Masculino;6634;Vendedor_27
13750;ClienteNovo_3750;PE;Olinda;Residencial;Fibra 300MB;Ativo;48;Feminino;15153;Vendedor_32
13751;ClienteNovo_3751;PR;Maringá;Residencial;TV + Fibra;Ativo;44;Feminino;16929;Vendedor_20
13752;ClienteNovo_3752;PR;Maringá;Residencial;TV + Fibra;Ativo;36;Feminino;18923;Vendedor_12
13753;ClienteNovo_3753;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;66;Masculino;1809;Vendedor_40
13754;ClienteNovo_3754;RJ;Volta Redonda;Residencial;Fibra 300MB;Ativo;30;Masculino;8521;Vendedor_5
13755;ClienteNovo_3755;DF;Brasília;Residencial;TV + Fibra;Ativo;47;Feminino;7461;Vendedor_30
13756;ClienteNovo_3756;CE;Juazeiro do Norte;Residencial;Fibra 300MB;Ativo;18;Masculino;2590;Vendedor_39
13757;ClienteNovo_3757;RS;Caxias do Sul;Empresarial;Fibra 300MB;Ativo;20;Masculino;18481;Vendedor_27
13758;ClienteNovo_3758;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;25;Masculino;19994;Vendedor_22
13759;ClienteNovo_3759;PE;Recife;Residencial;Móvel Pós;Ativo;43;Masculino;2936;Vendedor_9
13760;ClienteNovo_3760;GO;Goiânia;Governo;Fibra 600MB;Ativo;26;Feminino;7504;Vendedor_30
13761;ClienteNovo_3761;BA;Salvador;Residencial;Fibra 600MB;Ativo;47;Masculino;7075;Vendedor_30
13762;ClienteNovo_3762;RS;Pelotas;Residencial;Móvel Pós;Ativo;60;Masculino;19429;Vendedor_31
13763;ClienteNovo_3763;CE;Juazeiro do Norte;Residencial;Móvel Controle;Ativo;31;Feminino;14612;Vendedor_6
13764;ClienteNovo_3764;RS;Porto Alegre;Empresarial;Fibra 600MB;Ativo;34;Feminino;17879;Vendedor_36
13765;ClienteNovo_3765;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;70;Masculino;17602;Vendedor_3
13766;ClienteNovo_3766;RJ;Rio de Janeiro;Empresarial;Fibra 600MB;Ativo;24;Masculino;13166;Vendedor_13
13767;ClienteNovo_3767;GO;Aparecida de Goiânia;Residencial;Fibra 300MB;Ativo;57;Feminino;11625;Vendedor_9
13768;ClienteNovo_3768;DF;Brasília;Residencial;TV + Fibra;Ativo;19;Feminino;5884;Vendedor_6
13769;ClienteNovo_3769;RS;Pelotas;Residencial;TV + Fibra;Ativo;38;Feminino;12631;Vendedor_32
13770;ClienteNovo_3770;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;25;Masculino;14154;Vendedor_31
13771;ClienteNovo_3771;RJ;Niterói;Empresarial;Fibra 300MB;Ativo;55;Masculino;17863;Vendedor_22
13772;ClienteNovo_3772;PR;Curitiba;Empresarial;Móvel Pós;Ativo;73;Feminino;12956;Vendedor_31
13773;ClienteNovo_3773;PR;Londrina;Governo;Fibra 300MB;Ativo;23;Masculino;18939;Vendedor_25
13774;ClienteNovo_3774;GO;Anápolis;Residencial;Móvel Controle;Ativo;35;Feminino;2508;Vendedor_31
13775;ClienteNovo_3775;PR;Londrina;Residencial;Fibra 600MB;Ativo;56;Masculino;5755;Vendedor_18
13776;ClienteNovo_3776;MG;Uberlândia;Governo;Fibra 300MB;Ativo;19;Feminino;10169;Vendedor_35
13777;ClienteNovo_3777;GO;Anápolis;Residencial;Móvel Pós;Ativo;74;Masculino;9724;Vendedor_21
13778;ClienteNovo_3778;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;19;Feminino;8970;Vendedor_49
13779;ClienteNovo_3779;RJ;Volta Redonda;Residencial;TV + Fibra;Ativo;20;Feminino;16099;Vendedor_32
13780;ClienteNovo_3780;RS;Porto Alegre;Residencial;Fibra 1GB;Ativo;46;Masculino;8740;Vendedor_45
13781;ClienteNovo_3781;RS;Pelotas;Empresarial;TV + Fibra;Ativo;66;Masculino;4488;Vendedor_2
13782;ClienteNovo_3782;SP;Campinas;Empresarial;Fibra 1GB;Ativo;24;Feminino;19028;Vendedor_22
13783;ClienteNovo_3783;DF;Brasília;Residencial;TV + Fibra;Ativo;64;Masculino;6827;Vendedor_30
13784;ClienteNovo_3784;DF;Brasília;Empresarial;Fibra 600MB;Ativo;47;Masculino;7607;Vendedor_49
13785;ClienteNovo_3785;PE;Olinda;Residencial;Fibra 600MB;Ativo;52;Masculino;18834;Vendedor_42
13786;ClienteNovo_3786;RS;Caxias do Sul;Residencial;Fibra 300MB;Ativo;71;Masculino;11036;Vendedor_17
13787;ClienteNovo_3787;GO;Anápolis;Residencial;Móvel Pós;Ativo;34;Feminino;11949;Vendedor_16
13788;ClienteNovo_3788;PR;Curitiba;Residencial;Fibra 1GB;Ativo;64;Feminino;7850;Vendedor_31
13789;ClienteNovo_3789;MG;Belo Horizonte;Residencial;TV + Fibra;Ativo;72;Masculino;14290;Vendedor_37
13790;ClienteNovo_3790;RS;Caxias do Sul;Residencial;Fibra 600MB;Ativo;34;Masculino;11983;Vendedor_43
13791;ClienteNovo_3791;PE;Recife;Empresarial;Móvel Controle;Ativo;34;Masculino;19538;Vendedor_43
13792;ClienteNovo_3792;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;67;Feminino;15659;Vendedor_10
13793;ClienteNovo_3793;GO;Goiânia;Empresarial;Móvel Controle;Ativo;70;Masculino;11556;Vendedor_19
13794;ClienteNovo_3794;RJ;Niterói;Residencial;TV + Fibra;Ativo;50;Masculino;14648;Vendedor_3
13795;ClienteNovo_3795;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;59;Masculino;5931;Vendedor_12
13796;ClienteNovo_3796;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;65;Feminino;4035;Vendedor_46
13797;ClienteNovo_3797;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;52;Outro;16599;Vendedor_34
13798;ClienteNovo_3798;GO;Anápolis;Residencial;Móvel Pós;Ativo;24;Feminino;15105;Vendedor_19
13799;ClienteNovo_3799;PR;Londrina;Residencial;Fibra 600MB;Ativo;68;Masculino;18556;Vendedor_27
13800;ClienteNovo_3800;BA;Vitória da Conquista;Residencial;Fibra 600MB;Ativo;56;Masculino;14516;Vendedor_23
13801;ClienteNovo_3801;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;72;Masculino;7586;Vendedor_2
13802;ClienteNovo_3802;RJ;Volta Redonda;Empresarial;Fibra 300MB;Ativo;54;Masculino;3082;Vendedor_32
13803;ClienteNovo_3803;MG;Juiz de Fora;Residencial;TV + Fibra;Ativo;37;Masculino;9532;Vendedor_1
13804;ClienteNovo_3804;SP;São Paulo;Residencial;Fibra 600MB;Ativo;55;Masculino;7394;Vendedor_48
13805;ClienteNovo_3805;CE;Fortaleza;Empresarial;Móvel Controle;Ativo;43;Masculino;9190;Vendedor_35
13806;ClienteNovo_3806;PR;Curitiba;Residencial;Fibra 300MB;Ativo;22;Masculino;10669;Vendedor_29
13807;ClienteNovo_3807;GO;Aparecida de Goiânia;Residencial;TV + Fibra;Ativo;70;Feminino;13478;Vendedor_5
